h100,h101,h102,h103,h104,h105,h106,h107,h108,h109,h110,h102,h103,h104,h102,h103,h104,h105,h106,h107,h108,h109,h110,h123,h124,h200,h201,h202,h203,h204,h205,h206,h207,h208,h209,h210,h211,h212,h213,h214,h215,h216,h217,h218,h219,h220,h221,h222,h223,h224,h225,h226,h227,offset
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.294624547,0.565297,4.132982837,0.632360379,1.077470738,4.254652027,61.30420642,0.294624547,0.565297,4.132982837,0.632360379,1.077470738,0,0,1,1,41.32982837,0,1,0,10.77470738,0,1,0,107.7470738,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.29514467,0.56717714,4.131182818,0.630420266,1.080364413,4.249623677,61.27824157,0.29514467,0.56717714,4.131182818,0.630420266,1.080364413,0,0,1,1,41.31182818,0,1,0,10.80364413,0,1,0,108.0364413,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.299008193,0.579941934,4.128781254,0.625249604,1.086139481,4.235256832,61.22517782,0.299008193,0.579941934,4.128781254,0.625249604,1.086139481,0,0,1,1,41.28781254,0,1,0,10.86139481,0,1,0,108.6139481,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.303142712,0.595465373,4.126170526,0.619375854,1.094971704,4.218914401,61.17500584,0.303142712,0.595465373,4.126170526,0.619375854,1.094971704,0,0,1,1,41.26170526,0,1,0,10.94971704,0,1,0,109.4971704,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.306306317,0.603919887,4.123708319,0.617129496,1.106720523,4.209508881,61.15651443,0.306306317,0.603919887,4.123708319,0.617129496,1.106720523,0,0,1,1,41.23708319,0,1,0,11.06720523,0,1,0,110.6720523,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.306920214,0.600745791,4.121611525,0.619213217,1.12062997,4.208905396,61.18201832,0.306920214,0.600745791,4.121611525,0.619213217,1.12062997,0,0,1,1,41.21611525,0,1,0,11.2062997,0,1,0,112.062997,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.306580975,0.584473017,4.120014574,0.623994369,1.135666867,4.214233407,61.24135186,0.306580975,0.584473017,4.120014574,0.623994369,1.135666867,0,0,1,1,41.20014574,0,1,0,11.35666867,0,1,0,113.5666867,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.306559744,0.55657705,4.118878939,0.62703565,1.150419484,4.218089903,61.3083524,0.306559744,0.55657705,4.118878939,0.62703565,1.150419484,0,0,1,1,41.18878939,0,1,0,11.50419484,0,1,0,115.0419484,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.30971612,0.519823865,4.118203167,0.624855636,1.163327727,4.213296331,61.35940757,0.30971612,0.519823865,4.118203167,0.624855636,1.163327727,0,0,1,1,41.18203167,0,1,0,11.63327727,0,1,0,116.3327727,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.31628906,0.477476375,4.117943968,0.616450654,1.173581141,4.196853066,61.3790503,0.31628906,0.477476375,4.117943968,0.616450654,1.173581141,0,0,1,1,41.17943968,0,1,0,11.73581141,0,1,0,117.3581141,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.324748096,0.435676974,4.117976019,0.603215452,1.181718628,4.174222372,61.3830984,0.324748096,0.435676974,4.117976019,0.603215452,1.181718628,0,0,1,1,41.17976019,0,1,0,11.81718628,0,1,0,118.1718628,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.328007131,0.402854773,4.118160452,0.590645033,1.189059422,4.152391379,61.39464574,0.328007131,0.402854773,4.118160452,0.590645033,1.189059422,0,0,1,1,41.18160452,0,1,0,11.89059422,0,1,0,118.9059422,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.323945872,0.3877597,4.118377454,0.583015488,1.196819208,4.140008975,61.43704111,0.323945872,0.3877597,4.118377454,0.583015488,1.196819208,0,0,1,1,41.18377454,0,1,0,11.96819208,0,1,0,119.6819208,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.31116518,0.392479953,4.118546977,0.582904959,1.204673359,4.141155247,61.51827396,0.31116518,0.392479953,4.118546977,0.582904959,1.204673359,0,0,1,1,41.18546977,0,1,0,12.04673359,0,1,0,120.4673359,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.293271007,0.412201061,4.118606107,0.590394943,1.209788205,4.154138852,61.62284411,0.293271007,0.412201061,4.118606107,0.590394943,1.209788205,0,0,1,1,41.18606107,0,1,0,12.09788205,0,1,0,120.9788205,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.27870353,0.436587003,4.118523366,0.603992367,1.208335131,4.17367328,61.71991038,0.27870353,0.436587003,4.118523366,0.603992367,1.208335131,0,0,1,1,41.18523366,0,1,0,12.08335131,0,1,0,120.8335131,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.274999069,0.455411072,4.118286227,0.62242788,1.194434922,4.194092386,61.77980459,0.274999069,0.455411072,4.118286227,0.62242788,1.194434922,0,0,1,1,41.18286227,0,1,0,11.94434922,0,1,0,119.4434922,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.2834767,0.462871515,4.118030901,0.643708476,1.168751434,4.212032721,61.78902105,0.2834767,0.462871515,4.118030901,0.643708476,1.168751434,0,0,1,1,41.18030901,0,1,0,11.68751434,0,1,0,116.8751434,0,0,0,1
30.5,30.5,305,30.5,30.5,3050,30.5,30.5,20.5,30.5,30530.5,30.5,30.5,3.05,30.5,30.5,3050,30.5,30.5,20.5,30.5,1030.5,30.5,30.5,30.5,0.301651557,0.459222858,4.118180386,0.663348999,1.135347672,4.226091907,61.74929871,0.301651557,0.459222858,4.118180386,0.663348999,1.135347672,0,0,1,1,41.18180386,0,1,0,11.35347672,0,1,0,113.5347672,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.319158846,0.447683358,4.119417648,0.67698758,1.101473391,4.234954151,61.68597906,0.319158846,0.447683358,4.119417648,0.67698758,1.101473391,0,0,1,1,41.19417648,0,1,0,11.01473391,0,1,0,110.1473391,0,0,0,1
31.5,31.5,315,31.5,31.5,3150,31.5,31.5,21.5,31.5,31531.5,31.5,31.5,3.15,31.5,31.5,3150,31.5,31.5,21.5,31.5,1031.5,31.5,31.5,31.5,0.323453247,0.433907276,4.122316876,0.679834607,1.075455941,4.238433716,61.61746864,0.323453247,0.433907276,4.122316876,0.679834607,1.075455941,0,0,1,1,41.22316876,0,1,0,10.75455941,0,1,0,107.5455941,0,0,0,1
31.5,31.5,315,31.5,31.5,3150,31.5,31.5,21.5,31.5,31531.5,31.5,31.5,3.15,31.5,31.5,3150,31.5,31.5,21.5,31.5,1031.5,31.5,31.5,31.5,0.313260661,0.421617997,4.126809111,0.670990093,1.061730103,4.23699516,61.55488537,0.313260661,0.421617997,4.126809111,0.670990093,1.061730103,0,0,1,1,41.26809111,0,1,0,10.61730103,0,1,0,106.1730103,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.295122713,0.413999288,4.131827667,0.654819576,1.060706076,4.232419502,61.49416457,0.295122713,0.413999288,4.131827667,0.654819576,1.060706076,0,0,1,1,41.31827667,0,1,0,10.60706076,0,1,0,106.0706076,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.283256575,0.416882867,4.135466262,0.639675586,1.070086085,4.227925193,61.42942687,0.283256575,0.416882867,4.135466262,0.639675586,1.070086085,0,0,1,1,41.35466262,0,1,0,10.70086085,0,1,0,107.0086085,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.293249477,0.434890955,4.136010657,0.634058124,1.087255438,4.2263798,61.34582098,0.293249477,0.434890955,4.136010657,0.634058124,1.087255438,0,0,1,1,41.36010657,0,1,0,10.87255438,0,1,0,108.7255438,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.322784196,0.46872478,4.132858198,0.640922212,1.10945131,4.22885214,61.24437792,0.322784196,0.46872478,4.132858198,0.640922212,1.10945131,0,0,1,1,41.32858198,0,1,0,11.0945131,0,1,0,110.945131,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.365585777,0.508271328,4.127413178,0.654836175,1.132936803,4.233456998,61.14604474,0.365585777,0.508271328,4.127413178,0.654836175,1.132936803,0,0,1,1,41.27413178,0,1,0,11.32936803,0,1,0,113.2936803,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.397198029,0.539519552,4.122345767,0.665480298,1.152047567,4.236040294,61.09081009,0.397198029,0.539519552,4.122345767,0.665480298,1.152047567,0,0,1,1,41.22345767,0,1,0,11.52047567,0,1,0,115.2047567,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.394948717,0.55071154,4.120210369,0.661915089,1.162009761,4.232390377,61.11137681,0.394948717,0.55071154,4.120210369,0.661915089,1.162009761,0,0,1,1,41.20210369,0,1,0,11.62009761,0,1,0,116.2009761,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.350032724,0.534780298,4.121875622,0.642213311,1.161649237,4.222802804,61.21552891,0.350032724,0.534780298,4.121875622,0.642213311,1.161649237,0,0,1,1,41.21875622,0,1,0,11.61649237,0,1,0,116.1649237,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.281886547,0.498787761,4.126502665,0.610515998,1.152345737,4.209116878,61.37427462,0.281886547,0.498787761,4.126502665,0.610515998,1.152345737,0,0,1,1,41.26502665,0,1,0,11.52345737,0,1,0,115.2345737,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.219560281,0.45594566,4.130622203,0.579571245,1.139025449,4.197774609,61.52939955,0.219560281,0.45594566,4.130622203,0.579571245,1.139025449,0,0,1,1,41.30622203,0,1,0,11.39025449,0,1,0,113.9025449,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.195833376,0.420274029,4.131602981,0.561718741,1.126300946,4.195190434,61.62069893,0.195833376,0.420274029,4.131602981,0.561718741,1.126300946,0,0,1,1,41.31602981,0,1,0,11.26300946,0,1,0,112.6300946,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.219072681,0.400891614,4.128085074,0.562856748,1.117183823,4.204807357,61.62042591,0.219072681,0.400891614,4.128085074,0.562856748,1.117183823,0,0,1,1,41.28085074,0,1,0,11.17183823,0,1,0,111.7183823,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.278275374,0.39730032,4.122235744,0.580413059,1.111575658,4.220327054,61.54652509,0.278275374,0.39730032,4.122235744,0.580413059,1.111575658,0,0,1,1,41.22235744,0,1,0,11.11575658,0,1,0,111.1575658,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.3431054,0.406842673,4.116289104,0.606051012,1.109284893,4.232202651,61.42189832,0.3431054,0.406842673,4.116289104,0.606051012,1.109284893,0,0,1,1,41.16289104,0,1,0,11.09284893,0,1,0,110.9284893,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.384404757,0.424681229,4.113684841,0.635189327,1.107320512,4.238168584,61.29213489,0.384404757,0.424681229,4.113684841,0.635189327,1.107320512,0,0,1,1,41.13684841,0,1,0,11.07320512,0,1,0,110.7320512,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.390055407,0.448949774,4.116615098,0.656478988,1.106025611,4.233919031,61.19644204,0.390055407,0.448949774,4.116615098,0.656478988,1.106025611,0,0,1,1,41.16615098,0,1,0,11.06025611,0,1,0,110.6025611,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.349495605,0.480101354,4.123677308,0.655951391,1.096346373,4.226298319,61.22085349,0.349495605,0.480101354,4.123677308,0.655951391,1.096346373,0,0,1,1,41.23677308,0,1,0,10.96346373,0,1,0,109.6346373,0,0,0,1
31.5,31.5,315,31.5,31.5,3150,31.5,31.5,21.5,31.5,31531.5,31.5,31.5,3.15,31.5,31.5,3150,31.5,31.5,21.5,31.5,1031.5,31.5,31.5,31.5,0.271050462,0.519695444,4.137609698,0.63071316,1.089599688,4.229932199,61.29300653,0.271050462,0.519695444,4.137609698,0.63071316,1.089599688,0,0,1,1,41.37609698,0,1,0,10.89599688,0,1,0,108.9599688,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.243931152,0.533841194,4.144537272,0.626522888,1.08611257,4.233873138,61.5416399,0.243931152,0.533841194,4.144537272,0.626522888,1.08611257,0,0,1,1,41.44537272,0,1,0,10.8611257,0,1,0,108.611257,0,0,0,1
